Date Created,Date Modified,Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Age of Campaign (Day),Age of Campaign (Week),Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date
05-24-2016 05:21 PM,05-24-2016 05:32 PM,4818,RMI_HomeInsuranceGuide_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Home Insurance Guide Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1OS04jicyqgeHfXFBgqgMliK3P1nY_HLmimPyZrfAxck/edit#gid=1982505854,4558,788,05-23-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-25-2016,219,72.208121827411%,https://docs.google.com/spreadsheets/d/1Re76-dtFLANOgQaK16HX0ZLLXcU6QTzJkwmjAZjhcoM/edit#gid=1609142150,[MAY-24-16 Ralph Angelo Aguilar] Actual Contacts=320 ; Cleaned for Email Marketing=219 ;  (Good Contacts=116 ; Duplicate Database=103); DNC Domain=2 ; Bad Email=0 ; Duplicate=2 ; Email DNC=6 ; Foreign=0 ; Attrition=3.13%,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4818&z=iqm,0,,0%,4818,,,4818,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4818&z=iqm,219,,05-24-2016,05-24-2016
05-24-2016 06:09 PM,05-24-2016 06:23 PM,4819,RMI_HouseRentersBuyers&Owners_2_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,fanniemae.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1VMItZUJrfjel2ssavBA0d34FsyB1uX6_lhLzfaoW138/edit#gid=1802194224,"23,915",1327,05-16-2017,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-16-2017,619,53.353428786737%,https://docs.google.com/spreadsheets/d/10hWaD5paM_UYFmPe1MZQYEHXtl3nJcFkzyz3Zt54fg4/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Home Insurance=619 ; (Good Contacts=434 , Duplicate Database=185)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4819&z=iqm,0,,0%,4819,,,4819,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4819&z=iqm,619,,05-24-2016,05-24-2016
05-24-2016 07:07 PM,05-24-2016 07:12 PM,4820,RMI_HousingInformation_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Housing Information Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1WLmGi6hGBYGcP8-OT1rHx-MfUolsZyL4lUE_iwJ1wI4/edit#gid=1896975473,5185,2479,05-17-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,05-25-2016,1117,54.941508672852%,https://docs.google.com/spreadsheets/d/1t-RJ2y5SBkv6bxv7_IHEI5sU1psB4UGs_VYvHYCjV2M/edit#gid=1609142150,[MAY-24-16 Ralph Angelo Aguilar] Actual Contacts=1401 ; Cleaned for Email Marketing=1117 ;  (Good Contacts=809 ; Duplicate Database=308); DNC Domain=52 ; Bad Email=2 ; Duplicate=26 ; Email DNC=22 ; Foreign=2 ; Attrition=7.42%,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4820&z=iqm,0,,0%,4820,,,4820,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4820&z=iqm,1117,,05-24-2016,05-24-2016
05-24-2016 07:52 PM,05-24-2016 08:01 PM,4821,RMI_ForDrivers_V2AutoInsurance_BL_Reviews.com,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,alldata.com driverside.com curbsideclassic.com carfolio.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1ebY6wrWrfm1W_nk26-TcMysNL2mukBCGiw1gT0Vwpok/edit#gid=1929235179,5473,1438,05-03-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-03-2016,1052,26.842837273992%,https://docs.google.com/spreadsheets/d/1dv2n4A7mmt2qxH8W_vDG3LGThHqsajrztkzPUlHohoE/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Home Insurance=1052 ; (Good Contacts=476 , Duplicate Database=576)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4821&z=iqm,0,,0%,4821,,,4821,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4821&z=iqm,1052,,05-16-2016,05-16-2016
05-24-2016 08:49 PM,05-24-2016 08:57 PM,4822,RMI_AutoManuals_V2AutoInsurance_BL_Reviews.com,757,Reviews.com,V2 Auto Insurance,RMI,06-27-2016,helminc.com tocmp.com haynes.com carmanuals.com faxonautoliterature.com oldcarbrochures.org oldcarmanualproject.com autolit.com mclellansautomotive.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1wP0IDn4P__vsyjAdKUOfz-xzqb7i0N45utVebKzOpP4/edit#gid=192883068,3602,101,05-04-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-11-2016,45,55.445544554455%,https://docs.google.com/spreadsheets/d/1hWY_p1WOJlrYdSQWg56jeAwFr9ao-dF6-ZylZFTkvWM/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Home Insurance=45 ; (Good Contacts=31 , Duplicate Database=14)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4822&z=iqm,0,,0%,4822,,,4822,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4822&z=iqm,18,,05-11-2016,05-11-2016
05-24-2016 09:28 PM,05-24-2016 09:32 PM,4823,RMI_AutoRepair4_V2AutoInsurance_BL_Reviews.com,757,Reviews.com,V2 Auto Insurance,RMI,06-27-2016,2carpros.com ricksfreeautorepairadvice.com greatautohelp.com yourmechanic.com clickmechanic.com freeautomechanic.com autorepairadvisors.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1IIlADH95zI8MikIv7kKXsfAGyhOZtk5e83r0rumRPuE/edit#gid=2038840524,2326,14,05-04-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-04-2016,4,71.428571428571%,https://docs.google.com/spreadsheets/d/1bImAf-7ZjUqtKe1YDCubRlb05gyJa3Gax66J7qgObgQ/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Home Insurance=4 ; (Good Contacts=4 , Duplicate Database=0)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4823&z=iqm,0,,0%,4823,,,4823,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4823&z=iqm,4,,05-11-2016,05-11-2016
05-24-2016 10:31 PM,05-24-2016 10:42 PM,4824,RMI_BuyingCarGuide_V2AutoInsurance_BL_Reviews.com,757,Reviews.com,V2 Auto Insurance,RMI,06-27-2016,autos.com insidercarsecrets.com roadfly.com theautoevaluator.net leaseguide.com leasecompare.com carfinance.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1CKBowmd3-XqROqhWDmaZbsvZ31L9EbB4hVzPmNMi3EA/edit#gid=840390114,3736,57,05-04-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-04-2016,39,31.578947368421%,https://docs.google.com/spreadsheets/d/1u5a0XE3xl5Qs9I7AsSwMyoeula9AsmZ_OgmArPWgbmQ/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Auto Insurance=39 ; (Good Contacts=17 , Duplicate Database=22)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4824&z=iqm,0,,0%,4824,,,4824,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4824&z=iqm,20,,05-11-2016,05-11-2016
05-24-2016 11:44 PM,05-24-2016 11:49 PM,4825,RMI_CarParts1_V2AutoInsurance_BL_Reviews.com,757,Reviews.com,V2 Auto Insurance,RMI,06-27-2016,theserviceadvisor.com car-part.com partstrain.com truckaccessorizer.com carparts.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1tZ7pUCYFoZhlHc-ZIBcmqJ4_MwuOCIH-9z624-86SWc/edit#gid=372989460,8457,358,05-04-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-04-2016,144,59.77653631285%,https://docs.google.com/spreadsheets/d/1XiyUgvrUOlIKHhnZ41rkPIv6_GAGztoockXSbjOZIY8/edit#gid=1609142150,"[MAY-24-16 Byron Tirso Balueta] V2 Auto Insurance=144 ; (Good Contacts=136 , Duplicate Database=8)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4825&z=iqm,0,,0%,4825,,,4825,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4825&z=iqm,99,,05-11-2016,05-11-2016
05-25-2016 12:23 AM,05-25-2016 12:26 AM,4826,RMI_CarParts2_V2AutoInsurance_BL_Reviews.com,757,Reviews.com,V2 Auto Insurance,RMI,06-27-2016,usautoparts.net uneedapart.com tirebuyer.com carid.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1j8Nwmvxx5S7IGMB6-3NeJLXODS-1dLOMCFmwBF2glds/edit#gid=215390087,7428,176,05-11-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-11-2016,53,69.886363636364%,https://docs.google.com/spreadsheets/d/1WkdovtJrQijC1Anoq6JwCkf-xtFEf5hQthf8RSYqyXc/edit#gid=1609142150,"[MAY-25-16 Byron Tirso Balueta] V2 Auto Insurance=53 ; (Good Contacts=48 , Duplicate Database=5)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4826&z=iqm,0,,0%,4826,,,4826,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4826&z=iqm,44,,05-11-2016,05-11-2016
05-25-2016 02:25 AM,05-25-2016 02:29 AM,4827,RMI_ApartmentAssociation_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Apartment Association Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1TuYC035RDJYohqmsPo54neDTxeVVqACebDtCzv1nX4A/edit#gid=825176634,3335,647,05-23-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-23-2016,340,47.449768160742%,https://docs.google.com/spreadsheets/d/1nnUafX1gZHfiQoDGZJzxQdJsUF6vWs510sL5Q6Co7rY/edit#gid=1609142150,"[MAY-25-16 Byron Tirso Balueta] V2 Home Insurance=340 ; (Good Contacts=298 , Duplicate Database=42)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4827&z=iqm,0,,0%,4827,,,4827,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4827&z=iqm,340,,05-25-2016,05-25-2016
05-25-2016 07:09 PM,05-25-2016 07:40 PM,4828,RMI_LowIncomeHousing_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,makinghomeaffordable.gov nlihc.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1AXIqoojYwwrgTFzUGBdbOFTKk8cNrpQj6ekfXChxqjI/edit#gid=1637437945,"11,068",1334,05-18-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,05-26-2016,569,57.346326836582%,https://docs.google.com/spreadsheets/d/1pZF8gYnq32y2Zm0dP2kkctGDoGTeWnk4tQWQ-V2Lk74/edit#gid=1609142150,[MAY-25-16 Ralph Angelo Aguilar] Actual Contacts=655 ; Cleaned for Email Marketing=569 ;  (Good Contacts=405 ; Duplicate Database=164); DNC Domain=13 ; Bad Email=1 ; Duplicate=7 ; Email DNC=13 ; Foreign=0 ; Attrition=5.19%,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4828&z=iqm,0,,0%,4828,,,4828,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4828&z=iqm,569,,05-25-2016,05-25-2016
05-25-2016 08:50 PM,05-25-2016 08:55 PM,4829,RMI_CitizensHousing_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,chapa.org fairhousing.com manufacturedhousing.org taa.org aagdallas.com njaa.com aoausa.com atl-apt.org caanet.org sdcaa.com multifamilyexecutive.com 100khomes.org landlord.com sfaa.org aagla.org azmultihousing.org daaonline.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1E1MDGGsXft7wWfMfkHMCwyuTgxVfUHD6xctKGkUCPBw/edit#gid=434105374,7415,1039,05-20-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-26-2016,545,47.545717035611%,https://docs.google.com/spreadsheets/d/15r44QMoIjoCTBZdq0UnTWhmbNmv-_0CNgTiXi1g1mpo/edit#gid=1609142150,[MAY-25-16 Ralph Angelo Aguilar] Actual Contacts=573 ; Cleaned for Email Marketing=545 ;  (Good Contacts=479 ; Duplicate Database=66); DNC Domain=3 ; Bad Email=0 ; Duplicate=15 ; Email DNC=3 ; Foreign=0 ; Attrition=3.66%,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4829&z=iqm,0,,0%,4829,,,4829,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4829&z=iqm,545,,05-25-2016,05-25-2016
05-26-2016 12:38 AM,05-26-2016 12:41 AM,4830,RMI_HomeOwnersInsurance_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Home Owners Insurance Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/15JaEX8n3gJabECkJv-FlmSOYMA7gRDJsPuWGvXpbUZo/edit#gid=1910851616,4843,896,05-23-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,05-26-2016,209,76.674107142857%,https://docs.google.com/spreadsheets/d/1mZkectxO2BYATsMy7OVuULUbn5WkhHW-PndEM886D4I/edit#gid=1609142150,[MAY-26-16 Ralph Angelo Aguilar] Actual Contacts=292 ; Cleaned for Email Marketing=209 ;  (Good Contacts=144 ; Duplicate Database=65); DNC Domain=2 ; Bad Email=2 ; Duplicate=1 ; Email DNC=6 ; Foreign=1 ; Attrition=4.11%,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4830&z=iqm,0,,0%,4830,,,4830,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4830&z=iqm,209,,05-25-2016,05-25-2016
05-26-2016 03:34 PM,05-26-2016 03:40 PM,4831,RMI_RealEstateInspector_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Real Estate Inspectors Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/17PCmfjdPoTf4Zi9_k4KRF3hlaKPw_ckL-3gYUxp-Cek/edit#gid=1986957147,6678,2838,05-23-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-23-2016,1615,43.093727977449%,https://docs.google.com/spreadsheets/d/1gopA-euHvtny8VIZqeyWA0ydFQoO0VuPzWiEumpuXxk/edit#gid=1609142150,"[MAY-26-16 Byron Tirso Balueta] V2 Home Insurance=1615 ; (Good Contacts=1449 , Duplicate Database=166)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4831&z=iqm,0,,0%,4831,,,4831,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4831&z=iqm,1615,,05-25-2016,05-25-2016
05-26-2016 09:43 PM,05-26-2016 10:23 PM,4834,RMI_HomeWarranties_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Home Warranties Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1c4gqK6bNRioA-Uq5Ugy2pLY5n6yPzoaETXaGq9kPNXE/edit#gid=1280233220,7381,2054,05-24-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-24-2016,774,62.317429406037%,https://docs.google.com/spreadsheets/d/1yyrQjNeURpuhVN_JDSq3BtcMMIHVg9puqcKDAzArQzI/edit#gid=1609142150,"[MAY-26-16 Byron Tirso Balueta] V2 Home Insurance=774 ; (Good Contacts=542 , Duplicate Database=232)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4834&z=iqm,0,,0%,4834,,,4834,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4834&z=iqm,774,,05-26-2016,05-26-2016
05-27-2016 12:20 AM,05-27-2016 12:50 AM,4835,RMI_StateHousing_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,State Housing Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1niitD8tIvpwuGGUXJbmjcxIg95MuBOKahpUxGpp3Ll4/edit#gid=1137226470,4503,669,05-25-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-25-2016,304,54.559043348281%,https://docs.google.com/spreadsheets/d/12yfZrTJehm9XM6GhAJVqkwiZJgtOF9YGiRYV5F__vTI/edit#gid=1609142150,"[MAY-27-16 Byron Tirso Balueta] V2 Home Insurance=304 ; (Good Contacts=217 , Duplicate Database=87)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4835&z=iqm,0,,0%,4835,,,4835,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4835&z=iqm,304,,05-27-2016,05-27-2016
05-27-2016 03:45 PM,05-27-2016 03:51 PM,4836,RMI_HomeProtect_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,liverussianriver.com housingactionil.org narpm.org nypassivehouse.org realpropertymgt.com renterswarehouse.com backyardrealty.com rpmcoast.com jbutlerpropertymgmt.com orhp.com onlinehsa.com oneguardhomewarranty.com landmarkhw.com homewarrantyreviews.com totalprotect.com bpgwi.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1zsRnl4fmkJ4Jln7rFgZ7Osyva9OD3twYNTpQOC_2r40/edit#gid=646117743,8365,2756,05-24-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-25-2016,1708,38.026124818578%,https://docs.google.com/spreadsheets/d/1FqppxK6a9NMQ2gythbtJu2LEK0nlCp8nfMW8Fs1ftZI/edit#gid=1609142150,"[MAY-27-16 Byron Tirso Balueta] V2 Home Insurance=1708 ; (Good Contacts=1597 , Duplicate Database=111)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4836&z=iqm,0,,0%,4836,,,4836,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4836&z=iqm,1708,,05-27-2016,05-27-2016
05-27-2016 04:57 PM,05-27-2016 05:04 PM,4837,RMI_FamilyHomes_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Family Homes Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1ku-RUUGBzx7p1i0jt0EeyKU2E5FU_1vRNNY-IvB3uG8/edit#gid=1691950243,3987,602,05-25-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-25-2016,295,50.996677740864%,https://docs.google.com/spreadsheets/d/1ZmaGt4x4ZF55F8PEonzUXH61e1DVmMNwNOv_310AGeQ/edit#gid=1609142150,"[MAY-27-16 Byron Tirso Balueta] V2 Home Insurance=295 ; (Good Contacts=231 , Duplicate Database=64)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4837&z=iqm,0,,0%,4837,,,4837,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4837&z=iqm,295,,05-27-2016,05-27-2016
05-28-2016 03:42 AM,05-28-2016 03:49 AM,4840,RMI_CitizensHousing_2_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,homeinspections-usa.com tarei.com housedetective.com blueribbonhomewarranty.com cchs.com greystar.com stancoha.org brownstoner.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1SePmWo_7v4QCkYmGCtDD7MCOQhjJUr7x_iujeHRGKYM/edit#gid=1412850588,"11,077",1588,05-24-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,05-24-2016,880,44.584382871537%,https://docs.google.com/spreadsheets/d/1ZOEu_me2oOhMJPBHXtla0NxPWyY3jDxVOeLE9HDq6JM/edit#gid=1609142150,"[MAY-28-16 Byron Tirso Balueta] V2 Home Insurance=880 ; (Good Contacts=840 , Duplicate Database=40)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4840&z=iqm,0,,0%,4840,,,4840,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4840&z=iqm,880,,05-28-2016,05-28-2016
05-28-2016 04:24 AM,05-28-2016 04:27 AM,4841,RMI_Residents_RS_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,Resident Resources,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/10oLwzYC22hsm35NmeXhFMLEDJu50gXgBwbkCuo55bjk/edit#gid=1049686505,4816,1598,05-25-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,05-25-2016,720,54.9436795995%,https://docs.google.com/spreadsheets/d/1tm_FBzlfXDiUFelePMhezL-jrVUI_477YP4k7T0lSkw/edit#gid=1609142150,"[MAY-28-16 Byron Tirso Balueta] V2 Home Insurance=720 ; (Good Contacts=637 , Duplicate Database=83)
",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4841&z=iqm,0,,0%,4841,,,4841,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4841&z=iqm,720,,05-28-2016,05-28-2016
05-28-2016 05:37 AM,05-28-2016 05:42 AM,4842,RMI_DisasterProtectionCoverage_BL_V2HomeInsurance,762,TheSimpleDollar.com,V2 Home Insurance,RMI,06-01-2016,disastersafety.org floodsmart.gov flash.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1PZ5eprAxAXlbOVKS860lJgYmVLCUj5H_HFAgE73zsKM/edit#gid=758978324,"15,514",2687,05-26-2016,11. CF Complete/Ready for Email Marketing,Rovelin Antivola <58892879.dqke>,05-26-2016,1273,52.623743952363%,https://docs.google.com/spreadsheets/d/1G1zmGvPIPVuMpRjiS52DGJVgh8Etxccm-adhPVBboIA/edit#gid=1609142150,"[MAY-28-16 Byron Tirso Balueta] V2 Home Insurance=1273 ; (Good Contacts=1091 , Duplicate Database=182)",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4842&z=iqm,0,,0%,4842,,,4842,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4842&z=iqm,1273,,05-28-2016,05-28-2016
